Coefficients order=90 center=CT2039:180
Observation time: 2006.02.01_14:17:32
B0 angle & Nmax:        0          90





Max Harmonic Order:90   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
      40       2     0.457276      2.35485
      40       3    -0.108821     -1.01114
      40       4     -2.20438     0.654255
      40       5      1.17703      2.72041
      40       6     0.613315     -1.61348
      40       7    -0.468502      1.38274
      40       8      1.99940    -0.704499
      40       9     0.170856     0.410098
      40      10     0.260458      1.44899
      40      11      1.24348    -0.570207
      40      12     -2.49728    -0.477193
      40      13      1.27954      1.06243
      40      14    -0.418770     -1.78678
      40      15    -0.120143      1.81220
      40      16      3.27564    -0.186101
      40      17    -0.536467     0.378809
      40      18     0.347926      1.97628
      40      19      1.59319     -2.94619
      40      20     -1.67167   -0.0638234
      40      21      4.22090    -0.164195
      40      22    -0.446832     -1.44887
      40      23     -1.29744      3.15774
      40      24    -0.587811     -1.68665
      40      25     -2.52242     -1.09869
      40      26      4.31929     -1.57271
      40      27      1.32169     -1.30070
      40      28      1.52728      1.87237
      40      29     -2.90990     -1.09167
      40      30     -2.29436     -2.12303
      40      31      1.63825    -0.917188
      40      32   -0.0274205     -1.01550
      40      33      1.76570      6.16730
      40      34     -1.39845     -1.43359
      40      35     0.594877      1.50375
      40      36      3.15178     -2.30706
      40      37      1.85094      4.65466
      40      38    -0.869820     -1.89582
      40      39      2.61896    -0.102994
      40      40     0.422542    0.0761405
      41       0      1.09593      0.00000
      41       1      1.94276    -0.844061
      41       2    -0.785001     0.994940
      41       3      1.58150      1.56652
      41       4     0.324955    -0.347986
      41       5    0.0356630     0.421763
      41       6      2.74803      1.16629
      41       7     -1.72443     -2.08980
      41       8   -0.0633259     0.692618
      41       9      1.44012    -0.479721
      41      10    -0.900496     -1.17378
      41      11      2.97338      2.17710
      41      12      1.19309     -1.89285
      41      13    -0.683603      1.42230
      41      14      1.33551     0.824646
      41      15    -0.882132     -2.95342
      41      16     0.676274     0.629239
      41      17      2.96709     -2.46415
      41      18    -0.501085     0.208801
      41      19      1.46532      2.56985
      41      20     -1.81160     -2.02146
      41      21     -2.20919     0.518591
      41      22      2.45843     -1.69749
      41      23     -1.11051     -1.10385
      41      24      1.39566      3.48395
      41      25     -2.19983    -0.711478
      41      26     -2.67115      1.76120
      41      27     0.131325     -3.12622
      41      28    0.0740098    -0.912027
      41      29      2.12356      1.66509
      41      30     -1.09600      1.30347
      41      31     -3.25450      2.52933
      41      32      2.23059     -2.89895
      41      33      1.11472    0.0790557
      41      34      4.21495      1.15990
      41      35    -0.800576      2.09748
      41      36     0.625448     0.204444
      41      37     0.636254     -2.76335
      41      38      2.87971      3.50860
      41      39     -2.60179   -0.0415171
      41      40      1.95981     0.955196
      41      41    -0.219096     0.509228
      42       0     -1.34729      0.00000
      42       1     0.166447     0.257815
      42       2     0.176365     -2.72131
      42       3   -0.0332196    -0.634793
      42       4      2.39819     0.219539
      42       5     0.786253     -2.44994
      42       6    -0.626084      2.52381
      42       7     0.394334     -1.68852
      42       8     -1.87683     -1.32380
      42       9   -0.0793663     0.515057
      42      10      1.20476     -1.11010
      42      11     -2.02846    -0.876242
      42      12      1.06477     0.470204
      42      13    -0.700204     -2.41921
      42      14    -0.883514     0.652930
      42      15      1.15067    -0.522865
      42      16     -1.91882    -0.892209
      42      17     -1.76675    0.0689556
      42      18    -0.374623     -1.48037
      42      19     -2.69277     0.566703
      42      20      3.09753      1.06917
      42      21     -2.99226   0.00200438
      42      22     -1.37638      1.51790
      42      23      1.14915     -1.47656
      42      24    -0.586697    -0.920567
      42      25      2.09528      1.52157
      42      26     -2.23680    -0.107878
      42      27     -2.83542      2.36877
      42      28     -1.68290     -1.16021
      42      29     -1.45555     -1.33263
      42      30      2.62199      1.13048
      42      31      1.42529     0.185516
      42      32    -0.399883      3.96641
      42      33     -1.28214     -5.10509
      42      34    -0.736243    -0.911731
      42      35      2.52280     -3.05619
      42      36     -1.39822      3.23891
      42      37     -1.92267      1.02890
      42      38     -3.24204    -0.751313
      42      39      2.53623      2.59429
      42      40     -3.86109     0.691372
      42      41   -0.0615236      1.01588
      42      42    -0.202205     0.522795
      43       0      3.89372      0.00000
      43       1     -2.84155     0.682304
      43       2      1.01802    0.0376253
      43       3     -1.60309     -2.14386
      43       4     -1.53280    -0.123315
      43       5     0.652657    -0.176961
      43       6     -1.44250     -1.88127
      43       7     -1.27949      1.29993
      43       8      1.06377     -1.55657
      43       9     -1.33329    -0.572627
      43      10      1.05986      1.69660
      43      11     0.618750     -1.63991
      43      12     -2.79908     0.769894
      43      13     0.177060   -0.0739963
      43      14     -1.23522     -2.73625
      43      15    -0.904468      1.80035
      43      16     0.934709    -0.677197
      43      17     -2.26513     0.647491
      43      18    -0.515909      2.40750
      43      19   -0.0478451     -2.26440
      43      20   -0.0550863      1.34461
      43      21      3.10570    -0.728612
      43      22    -0.998282   0.00952188
      43      23     0.534850      2.70734
      43      24     -1.22367     -2.81983
      43      25     -2.36337    -0.177461
      43      26      2.66842     -1.87222
      43      27     0.716701      1.63794
      43      28     0.780854      3.30074
      43      29     -1.31656    -0.672692
      43      30     -2.38840    -0.462670
      43      31      3.27053     -2.36818
      43      32    -0.473798    -0.487437
      43      33      1.56292     0.969603
      43      34     -3.85631    0.0135868
      43      35     -1.49461    -0.791806
      43      36     0.969278     -1.32268
      43      37     0.275946      2.01132
      43      38     0.997211      1.56730
      43      39     -2.04990   -0.0560231
      43      40      4.59279    -0.733886
      43      41    -0.487317      2.05982
      43      42   -0.0121413     -1.44852
      43      43     0.425980     0.942995
      44       0      1.43538      0.00000
      44       1     0.959551     -1.32167
      44       2    -0.518738      1.37634
      44       3      1.14758      1.87326
      44       4     -1.51688    -0.245741
      44       5     -1.79456      2.01405
      44       6     0.751809    -0.218426
      44       7     -2.38114    -0.191486
      44       8     0.296654      1.36168
      44       9      1.08945     -1.27558
      44      10     -2.20193    -0.730525
      44      11      3.00917      1.70842
      44      12    -0.653052     -1.11922
      44      13     -1.79218      2.01886
      44      14      1.46411     0.240044
      44      15     -1.85770     -1.18130
      44      16      1.66973      1.18060
      44      17      3.12802    -0.574987
      44      18    -0.962229      1.71474
      44      19      3.47189      1.50013
      44      20     -2.79246     -2.56475
      44      21     0.465667     -1.16281
      44      22      1.20046     -2.45254
      44      23    -0.921973     0.319765
      44      24      2.04897      2.56584
      44      25     -1.66143   -0.0496196
      44      26    -0.382195      1.33119
      44      27      2.37652     -2.64778
      44      28      1.42688     -1.64329
      44      29      3.71858      2.08274
      44      30    -0.405601     -1.15839
      44      31     -2.29434     0.269318
      44      32   -0.0624107     -4.66310
      44      33     0.106287     0.596666
      44      34      2.07015     0.382859
      44      35    -0.712859      2.35005
      44      36    -0.376789     0.327747
      44      37      1.45389     -3.07081
      44      38      1.60918     0.271860
      44      39      1.56053    -0.240296
      44      40     -2.36517      1.53710
      44      41      3.48633     -6.09902
      44      42      2.98535      4.31148
      44      43    -0.800008     -4.07966
      44      44      1.20335     -1.53680
      45       0    -0.113516      0.00000
      45       1     0.911802    -0.882003
      45       2     -1.60697     -1.56307
      45       3     0.314321      1.37568
      45       4      2.64122     0.217773
      45       5     -1.22391    -0.462156
      45       6    0.0305572      1.72138
      45       7     0.798167     -1.20144
      45       8     -1.45089    -0.144773
      45       9      1.28137      1.14240
      45      10    -0.417650     -1.30467
