Satellite goes12

#START
2008 09 03 19 03 00 0 5.63 3.45 -0.33
2008 09 03 19 12 00 0 5.49 3.67 -0.27
2008 09 03 19 21 00 0 5.34 3.88 -0.21
2008 09 03 19 30 00 0 5.19 4.09 -0.14
2008 09 03 19 39 00 0 5.03 4.29 -0.07
2008 09 03 19 48 00 0 4.86 4.48 -0.00
2008 09 03 19 57 00 0 4.68 4.66 0.06
2008 09 03 20 06 00 0 4.50 4.84 0.13
2008 09 03 20 15 00 0 4.31 5.01 0.20
2008 09 03 20 24 00 0 4.11 5.17 0.27
2008 09 03 20 33 00 0 3.91 5.32 0.34
2008 09 03 20 42 00 0 3.70 5.46 0.41
2008 09 03 20 51 00 0 3.48 5.60 0.48
2008 09 03 21 00 00 0 3.26 5.72 0.55
2008 09 03 21 09 00 0 3.03 5.84 0.61
2008 09 03 21 18 00 0 2.80 5.95 0.67
2008 09 03 21 27 00 0 2.57 6.05 0.73
2008 09 03 21 36 00 0 2.33 6.14 0.79
2008 09 03 21 45 00 0 2.09 6.22 0.85
2008 09 03 21 54 00 0 1.84 6.29 0.90
2008 09 03 22 03 00 0 1.59 6.35 0.95
2008 09 03 22 12 00 0 1.34 6.40 1.00
2008 09 03 22 21 00 0 1.09 6.44 1.04
2008 09 03 22 30 00 0 0.83 6.47 1.08
2008 09 03 22 39 00 0 0.58 6.49 1.12
2008 09 03 22 48 00 0 0.32 6.50 1.15
2008 09 03 22 57 00 0 0.06 6.50 1.18
2008 09 03 23 06 00 0 -0.19 6.50 1.21
2008 09 03 23 15 00 0 -0.45 6.48 1.23
2008 09 03 23 24 00 0 -0.71 6.45 1.25
2008 09 03 23 33 00 0 -0.96 6.42 1.27
2008 09 03 23 42 00 0 -1.22 6.37 1.28
2008 09 03 23 51 00 0 -1.47 6.32 1.29
2008 09 04 00 00 00 0 -1.72 6.25 1.29
2008 09 04 00 09 00 0 -1.97 6.18 1.30
2008 09 04 00 18 00 0 -2.21 6.10 1.29
2008 09 04 00 27 00 0 -2.45 6.00 1.29
2008 09 04 00 36 00 0 -2.69 5.90 1.28
2008 09 04 00 45 00 0 -2.92 5.79 1.27
2008 09 04 00 54 00 0 -3.15 5.67 1.26
2008 09 04 01 03 00 0 -3.38 5.55 1.25
2008 09 04 01 12 00 0 -3.59 5.41 1.23
2008 09 04 01 21 00 0 -3.81 5.27 1.21
2008 09 04 01 30 00 0 -4.01 5.12 1.19
2008 09 04 01 39 00 0 -4.21 4.96 1.17
2008 09 04 01 48 00 0 -4.41 4.79 1.15
2008 09 04 01 57 00 0 -4.60 4.62 1.12
2008 09 04 02 06 00 0 -4.78 4.44 1.10
2008 09 04 02 15 00 0 -4.95 4.25 1.07
2008 09 04 02 24 00 0 -5.12 4.06 1.05
2008 09 04 02 33 00 0 -5.27 3.86 1.02
2008 09 04 02 42 00 0 -5.42 3.65 1.00
2008 09 04 02 51 00 0 -5.56 3.44 0.98
2008 09 04 03 00 00 0 -5.70 3.22 0.95
2008 09 04 03 09 00 0 -5.82 3.00 0.93
2008 09 04 03 18 00 0 -5.93 2.77 0.91
2008 09 04 03 27 00 0 -6.04 2.54 0.89
2008 09 04 03 36 00 0 -6.14 2.31 0.87
2008 09 04 03 45 00 0 -6.22 2.07 0.85
2008 09 04 03 54 00 0 -6.30 1.83 0.84
2008 09 04 04 03 00 0 -6.37 1.58 0.82
2008 09 04 04 12 00 0 -6.43 1.33 0.81
2008 09 04 04 21 00 0 -6.47 1.08 0.80
2008 09 04 04 30 00 0 -6.51 0.83 0.80
2008 09 04 04 39 00 0 -6.54 0.58 0.79
2008 09 04 04 48 00 0 -6.56 0.33 0.79
2008 09 04 04 57 00 0 -6.56 0.07 0.79
2008 09 04 05 06 00 0 -6.56 -0.18 0.79
2008 09 04 05 15 00 0 -6.55 -0.44 0.80
2008 09 04 05 24 00 0 -6.53 -0.69 0.80
2008 09 04 05 33 00 0 -6.49 -0.94 0.81
2008 09 04 05 42 00 0 -6.45 -1.19 0.83
2008 09 04 05 51 00 0 -6.40 -1.44 0.84
2008 09 04 06 00 00 0 -6.34 -1.69 0.86
2008 09 04 06 09 00 0 -6.26 -1.93 0.87
2008 09 04 06 18 00 0 -6.18 -2.17 0.89
2008 09 04 06 27 00 0 -6.09 -2.41 0.91
2008 09 04 06 36 00 0 -5.99 -2.64 0.94
2008 09 04 06 45 00 0 -5.88 -2.87 0.96
2008 09 04 06 54 00 0 -5.76 -3.09 0.98
2008 09 04 07 03 00 0 -5.63 -3.31 1.01
2008 09 04 07 12 00 0 -5.49 -3.53 1.03
2008 09 04 07 21 00 0 -5.35 -3.74 1.06
2008 09 04 07 30 00 0 -5.20 -3.94 1.08
2008 09 04 07 39 00 0 -5.03 -4.14 1.11
2008 09 04 07 48 00 0 -4.86 -4.33 1.13
2008 09 04 07 57 00 0 -4.69 -4.51 1.16
2008 09 04 08 06 00 0 -4.50 -4.69 1.18
2008 09 04 08 15 00 0 -4.31 -4.86 1.21
2008 09 04 08 24 00 0 -4.11 -5.03 1.23
2008 09 04 08 33 00 0 -3.91 -5.18 1.25
2008 09 04 08 42 00 0 -3.70 -5.33 1.26
2008 09 04 08 51 00 0 -3.49 -5.47 1.28
2008 09 04 09 00 00 0 -3.26 -5.60 1.29
2008 09 04 09 09 00 0 -3.04 -5.72 1.30
2008 09 04 09 18 00 0 -2.81 -5.84 1.31
2008 09 04 09 27 00 0 -2.57 -5.95 1.31
